rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
217,LIU,NEC,15-15,99.49872022920655,213,105.31555175887623,222,0.3422265478167374,217,15,15,7,11,7-11,0.3388859702137261,0.3644283707738435,0.3205832481992455,0.3388859702137261,0.3644283707738435,0.3205832481992455,0.9152862563786754,0.8815834858139578,98.74945802153229,105.36498241109965,98.74945802153229,105.36498241109965,98.52173499068502,106.16815525138605,80.6414273374892,101.65759337299362,0.06516948285077447,1,-0.029356980281466716,1311.0,1313.0,1288.6374999999998,1.0173536002172838,1.0189056270673484,0,0.3888888888888889,0,50,230,69.1667659924942
218,Southern Utah,Sum,11-19,101.29507962578634,184,107.24716675359858,258,0.3414969335198838,218,12,18,9,9,9-9,0.45754871648359396,0.4744723749396023,0.450976226434217,0.45754871648359396,0.4744723749396023,0.450976226434217,0.8564096815769583,0.8105935438252794,103.15180554505766,104.04809258897913,103.15180554505766,104.04809258897913,104.48747800645413,109.23367599500834,90.70680420701859,89.34279614374606,0.5434514281450817,2,-0.056389886147597434,1309.0,1340.0,1222.4125,1.0708332907263303,1.0961929790475802,0,0.5,-12.812566168323988,266,282,65.12792767959166
219,Binghamton,AE,14-16,98.73117071106022,224,104.53366081405696,205,0.34147076060970427,219,14,16,9,7,9-7,0.3838202667581482,0.43874999914920526,0.33063629329249994,0.3838202667581482,0.43874999914920526,0.33063629329249994,0.90831355529272,0.8817680185595426,100.92795675327196,105.71640900879109,100.92795675327196,105.71640900879109,100.90602518013439,105.24601339079285,0,0,0,0,-0.008572093300953931,1043.0,1016.0,999.5,1.0435217608804401,1.0165082541270636,0,0.5625,-11.694308725594196,239,179,62.77890199519172
220,Alabama St.,SWAC,19-11,101.11589810640429,187,107.12162793946665,256,0.3399489689125857,220,20,11,15,3,15-3,0.23680869838462942,0.4710603656645952,0.10073715601445629,0.2291697081141575,0.4239543290981357,0.10073715601445629,0.9203623977596584,0.828956442215048,94.6515193752099,107.02015741072037,91.38767387951302,103.3298071551783,104.84321027303831,109.69476672546917,94.82850936361173,100.1359231213964,0.34835642491398083,3,-0.03361277141631991,1336.0,1135.0,1188.7625000000003,1.1238577932934457,0.9547743977455545,0,0.8333333333333334,-7.146280849548272,164,243,63.9419154885196
221,Hampton,MEAC,18-12,92.67750012622605,309,98.27523656291794,85,0.3375049178700105,221,18,12,11,5,11-5,0.3372375575491986,0.5471770592064022,0.17685511936615908,0.3372375575491986,0.5471770592064022,0.17685511936615908,0.8966194208560043,0.8001802251217935,97.4003440126556,105.247359854758,97.4003440126556,105.247359854758,90.84126117276352,98.26529064893242,99.95456359998587,92.75954619984294,0.7024743886758968,2,0.047430972446654396,1067.0,983.0,1103.7,0.9667482105644649,0.8906405726193711,0,0.6875,-7.486632786248782,171,63,67.31327533143217
222,Liberty,BSth,15-16,101.74186455680496,178,107.93857857033385,270,0.33627914714141105,222,16,16,8,7,8-7,0.3482971407628984,0.3725357050378976,0.3175311944559642,0.33741285511405783,0.34925222347302903,0.3175311944559642,0.901589769770489,0.8713201079590783,100.56190761291444,106.38235715642027,97.20984402581729,102.83627858453958,102.9607976034893,105.84394838490579,96.86204637534125,107.81070391099162,0.22591451917512612,2,-0.04651724149761405,1098.0,1030.0,996.3125,1.1020638604855404,1.0338121824226836,0,0.5333333333333333,-11.392070908540973,231,263,62.61057559820502
223,Jacksonville,ASun,18-13,101.57147793914127,181,107.87562751260435,267,0.33348021278819745,223,18,13,12,4,12-4,0.3599160463294926,0.5134889930279065,0.23501563029454733,0.3599160463294926,0.5134889930279065,0.23501563029454733,0.8620031015806104,0.7283641100441417,99.23678275127251,104.25554674225731,99.23678275127251,104.25554674225731,102.46072096578324,107.84343548153976,102.42965112108867,108.49357133278153,0.34042094364012887,4,0.06632886887974332,1238.0,1158.0,1159.675,1.067540474701964,0.9985556298100762,0,0.75,-7.251292280963096,166,31,66.10288954358147
224,Utah Valley,ind,15-14,103.01903067171511,165,109.47161629016978,303,0.3321131518832427,224,15,14,0,0,0-0,0.3324081917795707,0.3324081917795707,0,0.3324081917795707,0.3324081917795707,0,0.9031071773234679,0.9031071773234679,98.84193764176023,105.86851710969795,98.84193764176023,105.86851710969795,0,0,103.89086202195662,95.34823446302596,0.7284472858162344,1,-0.021591323390530825,0,0,0,0,0,0,0,-9.884573148778342,201,215,61.07101528760162
225,Hawaii,WAC,11-19,101.59821737834828,179,108.03091044662636,273,0.3304830407684869,225,11,19,7,9,7-9,0.45966610949236014,0.4637374989135713,0.4479880078210861,0.45966610949236014,0.4637374989135713,0.4479880078210861,0.8696778692556951,0.8552607847847951,100.99864975149721,103.19102178655966,100.99864975149721,103.19102178655966,101.79306711603863,107.77902188192022,141.9483391622057,149.3795107516837,0.35736717415436836,2,-0.06172502873364205,1152.0,1206.0,1114.7250000000001,1.0334387404965348,1.08188118145731,0,0.4375,-13.226164624053581,269,291,67.04747753059783
226,Iona,MAAC,12-20,94.50121667005658,294,100.58100338552961,130,0.32804666627708806,226,12,20,8,10,8-10,0.44787830444649146,0.484582749978367,0.43776336415483746,0.44787830444649146,0.484582749978367,0.43776336415483746,0.8473872164497346,0.7712236520614592,102.52543220870112,104.04684635798858,102.52543220870112,104.04684635798858,93.36208513735015,94.86524451244665,90.53333492038121,102.75179345075722,0.18909841440274924,3,-0.03989433816644872,1176.0,1165.0,1225.5375,0.9595789602521343,0.9506033067123609,0,0.4444444444444444,-13.285457560334665,271,250,66.53602857026284
227,Tennessee St.,OVC,15-17,103.53698822669301,154,110.2042973447214,306,0.32790403608072294,227,15,17,10,10,10-10,0.3496240637938481,0.5646378739445691,0.24509214685855482,0.3496240637938481,0.5646378739445691,0.24509214685855482,0.8905830606863484,0.7394151403431477,101.32019240944355,106.70921014707785,101.32019240944355,106.70921014707785,100.3613490711802,109.3246427615089,109.32750129935086,97.77014996463963,0.7832792479910035,3,-0.04808624181753263,1519.0,1490.0,1416.9874999999997,1.0719925193412083,1.0515265660423965,0,0.5,-11.977141976581734,247,264,68.87490679322721
228,Manhattan,MAAC,12-19,101.2684966453874,185,107.92106849769165,269,0.3248251810320754,228,12,19,5,13,5-13,0.39825410622499324,0.3150788009795557,0.43811541547776134,0.39825410622499324,0.3150788009795557,0.43811541547776134,0.9060565522555887,0.9401663740216322,99.71925906951161,104.1391618030276,99.71925906951161,104.1391618030276,101.27885314174455,111.92991114269526,0,0,0,0,-0.06312858938695265,1269.0,1379.0,1233.3875,1.02887373189691,1.1180590041653575,0,0.2777777777777778,-14.433013301133894,287,295,66.18480902247563
229,Ball St.,MAC,6-24,95.17516376321636,283,101.52617849956191,149,0.32237620146379703,229,6,24,5,11,5-11,0.5423547759446127,0.6000381892702215,0.5019242487205733,0.5423547759446127,0.6000381892702215,0.5019242487205733,0.8234445746955511,0.7711152986009618,103.36650177254742,101.0583528348448,103.36650177254742,101.0583528348448,96.02018614884102,100.51689291060931,117.70385556163339,115.25910543635352,0.5600523441850073,5,-0.12253606712265941,970.0,1021.0,1018.6375,0.9522523959701071,1.0023192745211127,0,0.3125,-16.44147045927271,312,338,61.34621081770234
230,Toledo,MAC,11-19,92.90962548478475,306,99.29809681698333,101,0.3176179900255029,230,11,19,7,8,7-8,0.5885201627609703,0.6664068394971128,0.5225983778622273,0.5885201627609703,0.6664068394971128,0.5225983778622273,0.7955201563329097,0.7255938046929895,105.1028207128639,101.04694815254607,105.1028207128639,101.04694815254607,92.30202540232482,99.43039757067326,96.43026954948402,96.28328161690108,0.50438557172862,4,0.09163951155026134,913.0,994.0,995.375,0.9172422453849052,0.9986186110762275,0,0.4666666666666667,-10.279608717477554,210,9,64.46573634516686
231,Wagner,NEC,23-8,95.97503174928929,265,102.7141239382336,174,0.3142319674562168,231,23,8,15,3,15-3,0.3178199604161206,0.3524988900699397,0.300656963768774,0.3178199604161206,0.3524988900699397,0.300656963768774,0.9211294132753473,0.8829353645480249,98.8632874420458,106.71750560688133,98.8632874420458,106.71750560688133,96.08177489575408,101.42932884422797,79.23723474830686,102.14205374135024,0.051170819403398786,1,0.21040012189699486,1300.0,1258.0,1290.8875,1.0070590969391213,0.9745233414995497,0,0.8333333333333334,-4.335027674397646,117,1,68.02357261848894
232,Yale,Ivy,13-15,99.00760114191672,221,106.33658280211336,241,0.3054991085941628,232,13,15,7,7,7-7,0.3879849088095632,0.4731299716210615,0.3028398459980651,0.3879849088095632,0.4731299716210615,0.3028398459980651,0.8429304899492912,0.750562731202151,101.38269191592393,104.08901514402929,101.38269191592393,104.08901514402929,96.519154927102,105.1333023196463,102.39330965906672,100.73543546186774,0.5467934335840923,4,-0.006760023481371058,937.0,934.0,926.55,1.0112783983595057,1.0080405806486428,0,0.5,-9.391975409199661,193,175,65.69310959730043
233,Towson,CAA,13-18,98.57674495252041,226,105.89580149837101,234,0.3049931080684578,233,13,18,7,11,7-11,0.4413250090608571,0.4113279934716418,0.44469223457753565,0.4413250090608571,0.4113279934716418,0.44469223457753565,0.8837754606388101,0.8906305317854186,100.57954148017191,102.90178868666388,100.57954148017191,102.90178868666388,100.38897160004798,108.45841802868333,74.01184252873486,93.72238653909783,0.06207727528491399,2,0.024288726794409077,1175.0,1249.0,1177.6875000000002,0.9977179854587909,1.060552990500451,0,0.3888888888888889,-12.5554116174572,260,112,65.32697436918421
234,Western Carolina,SC,10-21,97.46122943674924,242,104.81668174705743,211,0.30222598299041936,234,10,21,6,14,6-14,0.4673061169954783,0.47200462662766596,0.4704358495146148,0.4673061169954783,0.47200462662766596,0.4704358495146148,0.8396293582104308,0.7996236133568276,102.61023956598041,103.30939913615502,102.61023956598041,103.30939913615502,99.01632519320069,105.51264564842947,101.09433882490865,111.00174127416196,0.25442393759595083,4,-0.06880178481564819,1280.0,1365.0,1286.2250000000001,0.9951602557872844,1.0612451165231587,0,0.3,-14.057057942544231,279,307,64.08627484712704
235,Oregon St.,P10,6-25,94.61678872927405,293,101.75960125629942,156,0.30217756396392914,235,7,24,0,18,0-18,0.6333094072631801,0.25863061778601026,0.8685628217124836,0.6333094072631801,0.25863061778601026,0.8685628217124836,0.6912773945241564,0.9470914278693283,108.03630268748266,99.64812514964166,108.03630268748266,99.64812514964166,95.17693500518801,103.56716755876657,101.98161124273072,110.2172023078949,0.2904714572225408,15,-0.08690866263280955,1037.0,1389.0,1191.6999999999998,0.8701854493580601,1.165561802467064,0,0.0,-12.789952581271434,264,327,65.29549745755429
236,Northern Colorado,BSky,12-16,97.84332172187464,234,105.32368652713859,223,0.30001733768688565,236,13,16,6,10,6-10,0.3819209079055074,0.41973596478185543,0.35355961524824664,0.3687512214260072,0.38744858287555883,0.35355961524824664,0.8968195579126692,0.8636772066524159,100.32680851156745,104.69944356263261,96.7437082075829,100.96017772111001,98.27057222014376,107.77863801329804,92.53273633618105,97.8690542621259,0.3441665813774225,1,-0.02074005555219588,1154.0,1192.0,1132.0749999999998,1.019367091402955,1.0529337720557386,0,0.375,-11.55686042457548,233,212,68.57144097538689
237,Denver,SB,11-19,96.94099434053908,253,104.36045867954645,199,0.2998302699370607,237,11,19,7,11,7-11,0.44162100520892356,0.436743168991779,0.4409620545622773,0.44162100520892356,0.436743168991779,0.4409620545622773,0.8745288326727013,0.871284676159296,101.73391355019268,103.22792306948341,101.73391355019268,103.22792306948341,97.52978296384603,103.84434109871941,102.23155717866732,116.56825819172604,0.18105428461966785,2,-0.018395404522382974,1027.0,1077.0,1042.5124999999998,0.9851200824930159,1.03308113811585,0,0.3888888888888889,-13.40330396715014,272,201,55.70881276292286
238,Eastern Washington,BSky,11-19,95.345878516245,276,102.81033334467811,177,0.2959185607210507,238,11,19,6,10,6-10,0.42464913290761236,0.5053165054387934,0.3540651819428288,0.42464913290761236,0.5053165054387934,0.3540651819428288,0.8385456142890148,0.7413100522640673,102.08594658577047,103.1127447378307,102.08594658577047,103.1127447378307,95.52552280003303,102.5903894052844,93.33889717748698,105.30321716280334,0.19989015634857857,5,-0.06636767672512572,1059.0,1072.0,1064.15,0.9951604567025325,1.0073767795893436,0,0.375,-12.598872843285674,262,300,64.64124688851027
239,Detroit Mercy,Horz,7-23,99.38087512986883,216,107.2087129311487,257,0.2948580548945782,239,7,23,3,16,3-16,0.5467948683757669,0.4708207485704701,0.5907798851051493,0.5467948683757669,0.4708207485704701,0.5907798851051493,0.8295471568342758,0.8550868613786179,103.58362833023874,100.61239462238628,103.58362833023874,100.61239462238628,97.70782904703609,104.88636225405783,98.28986452844684,122.21420713547495,0.07548568837403337,3,-0.06821052419826845,1082.0,1221.0,1150.8000000000004,0.9402155022592975,1.061001042752867,0,0.15789473684210525,0,54,306,60.45768556082158
240,Hartford,AE,18-16,101.36101721992685,183,109.38361125253482,299,0.29401073212382767,240,18,16,10,6,10-6,0.39084748909330214,0.45034049487866573,0.33647702278672287,0.39084748909330214,0.45034049487866573,0.33647702278672287,0.880593238890728,0.8168293347052188,99.92404637902922,104.109203679354,99.92404637902922,104.109203679354,101.99812922262335,110.31722183249909,109.22679133085427,120.67322131994116,0.24120426508100112,3,0.0880827674603229,1137.0,1156.0,1092.175,1.041041957561746,1.0584384370636575,0,0.625,-10.225037534442642,208,12,66.9835044219427
241,Troy,SB,12-19,102.78450086660544,171,110.98987289386172,315,0.2925046514674721,241,12,19,4,14,4-14,0.4310145512602097,0.3401964300696078,0.4813286678238776,0.4310145512602097,0.3401964300696078,0.4813286678238776,0.8749351953113923,0.8887307390258428,102.40387565710327,103.58655654448532,102.40387565710327,103.58655654448532,101.03093533809336,112.47663912446204,92.31403475918384,110.93196418247287,0.10785987684260952,2,-0.014430335216887247,1314.0,1472.0,1301.3374999999999,1.0097303735579741,1.131143919236939,0,0.2222222222222222,-13.285188784141402,270,194,70.97131635372875
242,Pepperdine,WCC,11-21,97.67196033666691,239,105.52802231576919,226,0.2911793494459607,242,11,21,4,10,4-10,0.5044298373044972,0.5130289985610161,0.4978709734229446,0.5044298373044972,0.5130289985610161,0.4978709734229446,0.8043823726192909,0.7881463047382457,102.64983987566562,101.41839420568304,102.64983987566562,101.41839420568304,97.11238078166791,107.54868419084265,95.57412628129933,106.85040996130022,0.21711335444297938,6,0.0038475270277842366,988.0,1117.0,1046.9375,0.9437048534415856,1.0669213778281894,0,0.2857142857142857,-12.48986006141628,259,156,73.53647838312891
243,Bucknell,Pat,12-19,94.79805468429194,289,102.43371319134474,167,0.29093021955172127,243,12,19,6,8,6-8,0.4421091140018357,0.4838545727670342,0.39254512009395703,0.4421091140018357,0.4838545727670342,0.39254512009395703,0.8875619754628279,0.8585729590592746,100.78254039359479,102.94969461100372,100.78254039359479,102.94969461100372,98.78769051854933,106.53371321727865,103.5211348493819,102.36520575300645,0.5322383761555686,2,0.02223580333189268,910.0,942.0,912.7125000000002,0.9970280893490555,1.0320884177657255,0,0.42857142857142855,-13.675879132585822,274,120,62.44102032127397
244,Lehigh,Pat,14-15,94.75482319547416,291,102.41889267983288,166,0.29019191637106906,244,14,15,7,7,7-7,0.35673507239297286,0.3323822411509999,0.3926492932954636,0.35673507239297286,0.3323822411509999,0.3926492932954636,0.91170041702121,0.8985258629869968,98.14871167037369,104.46019696242247,98.14871167037369,104.46019696242247,91.66152752423811,99.26229760110883,88.78882275077342,103.79025649622278,0.1424265686531162,1,0.013151977679828952,846.0,892.0,924.425,0.9151634800010818,0.9649241420342376,0,0.5,-11.046442959342835,227,143,64.77238042520095
245,Montana St.,BSky,15-15,102.94900032163054,166,111.35102064976105,320,0.28859468066661303,245,15,15,7,9,7-9,0.38670570256365444,0.41685864446881493,0.3549691999325432,0.38670570256365444,0.41685864446881493,0.3549691999325432,0.8880522180778256,0.8461929621926855,100.20530812237153,104.3089091115309,100.20530812237153,104.3089091115309,102.49273535783163,112.75825072910195,104.2607507781635,97.53916250990142,0.6827354945244266,2,0.052050182306909665,1144.0,1195.0,1086.1,1.0533100082865299,1.1002670104041985,0,0.4375,-10.002709652290706,203,55,66.49108325853784
246,Quinnipiac,NEC,15-15,103.50492298364748,155,111.95593731511218,322,0.28851827465708774,246,15,15,11,7,11-7,0.34000654095297883,0.38552966093449575,0.30035231061899637,0.34000654095297883,0.38552966093449575,0.30035231061899637,0.9191999849800137,0.8838685445299624,98.43664237273562,105.00464849500378,98.43664237273562,105.00464849500378,106.1033790430959,113.2296166345751,82.95111064502699,106.09663220183336,0.05571717263522055,1,0.03135338722244008,1348.0,1327.0,1232.35,1.093845092709052,1.0768044792469673,0,0.6111111111111112,-11.300867111453355,230,101,66.7741831295865
