rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
44,San Diego St.,MWC,18-8,111.81779892809462,127,95.22124643048878,10,0.86385425,44,20.28507100190614,9.714928998,14.28507100190614,5.714928998093861,4-Dec,0.6044907967076157,0.5417108016207203,0.6437282936369253,0.6285426400118762,0.5417108016207203,0.6719585592074543,0.7468064131564657,0.7517116925987309,113.48561550708453,106.58563723204836,114.22523490755155,106.34449238036194,110.78897170568048,92.62183284944713,102.86054917458071,92.86390556950325,0.7641827998966888,5,-0.022869235,1231,1081,1128.5749999999998,1.0907560419112599,0.9578450701105378,0.7848796214895699,0.75,-0.200764414,58,232,68.57643116502587
45,New Mexico,MWC,21-6,117.61292944360854,61,101.18156335260635,39,0.8494824710736046,45,23.14790183025979,7.8520981697402075,14.14790183025979,5.8520981697402075,4-Dec,0.5630543681867536,0.47585205373540984,0.6230059593720524,0.5941876997460036,0.47585205373540984,0.6592723050518299,0.7717153847480333,0.816080769,111.10750638119185,106.95607169641252,112.07118974544917,106.48034339966152,118.14801231302829,99.44459152073071,111.63861781022167,94.93997781246719,0.8656758597502103,7,0.050754541,1302,1119,1119.5375,1.162980248540134,0.9995198910264284,0.8043376877709404,0.75,1.3176255231908172,41,69,69.52867679610793
46,Washington,B10,13-14,117.3678969654205,66,101.60269028199684,43,0.8400767399359771,46,15.463417223911904,15.536582776088096,7.463417223911903,12.536582776088096,11-May,0.7107126013381806,0.5238167721667497,0.8392034838935394,0.715964645,0.5238167721667497,0.8216459754976695,0.6679737257090497,0.8397012193337056,116.94767649079223,104.99494073907665,116.79875179408965,104.93407718659479,119.62420920403846,103.42387768727367,121.23393932744557,105.92822076423751,0.8252087726932535,13,-0.088892566,1149,1180,1038.8125,1.1060706335358883,1.135912399975934,0.7514159419141903,0.3125,-2.786049549,83,347,66.33839658275471
47,Missouri,SEC,18-9,120.31986518747226,43,104.62788492595243,82,0.8330016693065747,47,19.68198452,11.318015475551201,9.681984524448799,8.318015476,6-Aug,0.6367791591982054,0.4101090397617248,0.8472585558177946,0.6661206415695768,0.4101090397617248,0.8510179095419146,0.6704410941500825,0.8183561234505419,115.18314248630058,107.20007199431804,116.05167033304174,106.6681538,120.50257673504073,102.6182922980022,118.4885405284665,104.41035699563766,0.8107061094747078,12,0.068164042,1079,1103,957.6374999999998,1.1267311482685256,1.1517928234848784,0.8641756475763345,0.5714285714285714,1.2872865488317347,42,46,66.23008479312317
48,Minnesota,B10,13-14,115.2247338591599,84,101.26207192359703,40,0.8153994422124721,48,14.512665175367061,16.48733482463294,7.512665175367062,12.487334824632939,10-Jun,0.6482407493516479,0.39783920802871486,0.8203918090111644,0.6760771838405575,0.39783920802871486,0.8291080705370708,0.6634749283321072,0.8609231857193056,115.30192202167702,107.07392042818863,116.22515563650404,106.19162781153565,116.79085513895036,101.13801365889401,116.9311648,102.27964123312418,0.8234007550005815,13,-0.09700452,1100,1135,1016.2374999999998,1.0824241380582789,1.1168649060874059,0.8639731166406968,0.375,-3.706057302,94,353,62.73893726861826
49,VCU,A10,21-7,119.71569508549749,48,105.23948961051559,93,0.8148945196058917,49,23.23593051082058,7.764069489,14.23593051082058,3.764069489179419,3-Dec,0.5539579831767906,0.49146747294000614,0.6081164253820038,0.5552468635148033,0.49146747294000614,0.6013097567077126,0.7950172827206912,0.7809319887903678,110.76234305511586,108.29818528831369,110.51045806020669,108.0018071629033,119.6266679832484,105.25479567508211,106.69760344670945,95.99232457895491,0.7713412748922008,5,0.059138523,1209,1109,1041.75,1.1605471562275018,1.064554835613151,0.567276413,0.8,0.5828710494090913,49,59,69.25401292
50,UCF,B12,19-7,121.43651802205792,36,106.75656968522813,117,0.8148239601510839,50,21.033841774638596,8.966158225361404,10.033841774638594,7.966158225361404,6-Aug,0.6700826347649211,0.4744142426016118,0.837798399,0.6858989834283082,0.4744142426016118,0.8268888106461059,0.6883416238583646,0.8493690531732145,113.87895584755164,104.44705275857451,114.37209434915181,104.32069462229677,120.37237911428237,105.18836538817563,123.68358548339135,108.03157339247046,0.8257764720280004,9,0.14740579299014722,1057,1107,973.8875,1.0853409659739959,1.1366815982338823,0.7887052497403251,0.5714285714285714,2.7439972273785305,30,4,68.67648099431466
51,Virginia Tech,ACC,18-10,116.88588963791514,68,102.9988148312356,63,0.8106942830952293,51,19.193406377542818,11.806593622457182,8.193406377542818,9.806593622457182,8-Jul,0.6571445948587799,0.4872538043055199,0.8043832800049383,0.6699071896296854,0.4872538043055199,0.8018235234749159,0.693353997,0.8511525324135285,114.74449108211175,106.64362684927575,114.98200958946516,105.96410586469304,117.43310581239297,101.75353232756699,112.84792402150195,99.87974973980549,0.802794541,11,0.046123908400427016,1126,1129,1031.5749999999998,1.0915347890361828,1.0944429634297073,0.7890247408248036,0.4666666666666667,-0.014090518,55,77,66.80121009738583
52,Grand Canyon,MWC,17-10,110.57984376615062,150,97.82992323385312,21,0.8035820239983242,52,19.777933201995136,11.222066798004866,12.777933201995134,7.222066798004865,6-Oct,0.5849710982205605,0.4436077609399851,0.6821583926009562,0.5793982608654634,0.4436077609399851,0.6540830358244769,0.7783670527800318,0.8371135246621197,111.96704783147163,107.8214389081526,111.86180043443402,107.82849503821494,110.68526669752018,95.96566432788019,106.47540996240335,91.09375681008578,0.857451845,8,-0.029352548,1180,1097,1101.125,1.071631286184584,0.9962538313088887,0.5417816087185593,0.625,-2.22030173,73,245,67.66777744028232
53,Baylor,B12,14-13,120.03757879275716,46,106.21696959687065,108,0.8032435187152664,53,15.326177766635059,15.673822233364941,5.326177766635061,12.673822233364941,10-Apr,0.6827559682781184,0.508073865,0.844960778,0.7051200676004252,0.508073865,0.8474312136066436,0.642342123,0.7998873939927525,114.6775022,103.35411596537043,115.72317126933594,102.88004310350874,115.83925669191808,103.7723722,117.3071844,105.79245274090256,0.7664088547388586,12,-0.02130316,1013,1080,955.8499999999999,1.0597897159596172,1.1298843960872522,0.8560777380259972,0.2857142857142857,-2.082557899,72,229,67.99256469701916
54,USC,B10,18-9,113.51519437952459,103,100.47568481178554,32,0.8026976582027063,54,19.378001741595536,11.621998258404464,8.378001741595536,11.621998258404464,9-Jul,0.6637733556189642,0.4564040258281594,0.8063397698501424,0.692104419,0.4564040258281594,0.8217396359239979,0.6709139291365271,0.8754269282974424,116.14655913655403,105.54917661906664,116.61241883349028,104.80364011661794,111.7597539146841,99.69078049994418,110.53272622681816,96.98902382251413,0.8180526000753291,9,0.096586987,1163,1250,1128.75,1.030343300110742,1.1074197120708749,0.8833391,0.4375,1.1543946906789744,44,14,70.57319957589634
55,South Florida,Amer,19-8,118.38456134034206,58,105.30656457144332,94,0.7935108675865293,55,22.072108796636538,8.927891203363464,14.072108796636536,3.9278912033634636,3-Nov,0.5505660403953373,0.5228795902442359,0.5762748869642174,0.5435083054307609,0.5228795902442359,0.5584068219543624,0.8242421844623324,0.8008845780924603,110.94890674902565,107.9833933393783,110.78146203756711,108.23571283202527,118.05866948707715,104.69048647317867,116.82859414206655,93.59663074344923,0.9275536849097878,4,0.012645226847437963,1211,1087,1038.1,1.1665542818610926,1.047105288507851,0.495868594,0.7857142857142857,-1.362252213,65,146,71.14449081638868
56,Oklahoma,SEC,13-14,122.84109590362277,27,109.31031606896653,176,0.7928284536403069,56,14.69065004782988,16.30934995217012,4.690650047829878,13.30934995217012,11-Mar,0.6565610286414747,0.43390272195435065,0.8633151705652328,0.6800365651438275,0.43390272195435053,0.8577998963362277,0.6563540071394208,0.7986409812225848,114.75394373606338,106.51503552561435,115.81989161769486,106.48179482983237,122.58670085580677,108.19356575106346,127.00802288895375,108.62848307976408,0.857861533,14,-0.04533534,1087,1166,962.4375,1.1294239885706865,1.2115072407299174,0.8384964365347097,0.21428571428571427,-2.925321731,89,279,66.16830759108814
57,California,ACC,19-8,115.96950251625694,77,103.3000914652658,67,0.790910651,57,21.31734337063022,9.682656629,9.317343371,8.682656629,7-Jul,0.5937631140503764,0.3752791205957348,0.7966411079725436,0.6077222132654329,0.3752791205957348,0.7755977801935479,0.7548936379373103,0.9075570044309555,112.75857318881535,106.68724435513452,113.16313340337985,106.64096412164719,116.19157074782073,104.04220834039984,113.90739601899682,103.08428972299437,0.7591721547096518,10,0.075564894,1045,1096,977.1375,1.0694503076588504,1.1216435762622967,0.701946133,0.5,0.3474424791671721,51,37,67.24811538
58,TCU,B12,17-10,113.1252524512523,106,100.83716417283435,36,0.7895756624645853,58,18.746230816496293,12.253769183503707,8.746230816496293,9.253769183503707,7-Jul,0.6296496886145769,0.42420098468250994,0.8204234851229252,0.6537282430249686,0.42420098468250994,0.8194979296056334,0.6766471787914068,0.8048981473454468,113.93054698384391,106.01178849598375,114.3503994388373,105.35675469042035,113.35650027665123,101.25942295609605,115.09060187714913,92.85041968929477,0.9219681287394806,10,0.067382434,1059,1097,993.6749999999998,1.0657408106272173,1.1039826905175234,0.8162584852951119,0.5,0.19326362633086486,52,49,67.37680256525907
59,Boise St.,MWC,16-11,117.84669033860442,60,105.1256791203465,90,0.7881185528348545,59,19.29975675672589,11.700243243274109,10.299756756725891,9.700243243274109,8-Aug,0.6417340389790788,0.5736694587994557,0.6885284378525697,0.6518733796080888,0.5736694587994557,0.6948855360528369,0.7496314663420641,0.7946873185333625,114.48537004493878,105.39565775508495,114.38194141012252,105.2663075749268,118.03293172127076,108.14323928191176,117.95536936624654,110.34324770822724,0.6829082691085394,9,-0.008224619,1265,1244,1101.35,1.1485903663685477,1.1295228583102557,0.7203139288539061,0.5,-2.235842626,74,200,65.60609292910159
60,Arizona St.,B12,14-13,117.52021202179282,63,105.1663195229393,92,0.7819852745087909,60,15.460837315847991,15.539162684152009,6.460837316,11.539162684152009,9-May,0.7199664399068234,0.6118588660778136,0.8203520441766184,0.7350515648604744,0.6118588660778136,0.8240240695368405,0.6410577872127554,0.7555956711781759,116.70574112044343,104.43228680270667,116.97074174744019,103.84164109869802,117.79238117649572,104.75192616222853,118.93142702192823,104.13308508699895,0.8217265969606875,12,0.019474459750044137,1068,1141,990.0374999999999,1.078747017158441,1.1524815979192709,0.8368761582976181,0.35714285714285715,-1.66838561,68,132,68.84325011
61,Seton Hall,BE,19-9,106.62413793405332,228,95.64617572,14,0.777217346,61,19.842120323216317,11.157879676783683,9.842120323216317,10.157879676783683,8-Sep,0.6420465759418209,0.44401674475378033,0.7701835255340822,0.6651778348824222,0.44401674475378033,0.786816434,0.7243124042119465,0.8630584132748365,113.80594719128098,106.86749766314085,114.45890651951636,106.10327907146569,103.29196086909243,95.14320024170536,106.00011085306367,90.64746968563179,0.8580654490628338,7,0.083985089,1130,1128,1127.4875,1.002228406,1.000454550493908,0.8810695849947013,0.5294117647058824,-0.039149266,56,29,65.23714866141847
62,LSU,SEC,14-13,119.23195056268682,53,106.95673336399983,123,0.777201737,62,15.691790146081688,15.308209853918314,3.691790146081688,14.308209853918314,12-Feb,0.6524356259555467,0.43580436261524397,0.8535932276286851,0.6742219146451761,0.43580436261524397,0.846412369,0.6802535553189287,0.8576717477127903,115.3499969392131,105.97168688137519,116.09418696723354,105.89467728665393,115.50966119221299,107.53311929013005,116.17031303667613,104.06809319326027,0.7799091263065622,12,-0.030813571,1029,1138,953.2249999999999,1.079493299063705,1.193841957565108,0.8212793633001745,0.14285714285714285,-2.802816151,85,250,66.20929694529465
63,West Virginia,B12,16-11,109.2508612847343,166,98.01212081532118,23,0.7770208638481704,63,17.898669514989564,13.101330485010433,8.898669514989567,9.101330485010433,7-Jul,0.6205426081326705,0.39022452257606094,0.8344094018638081,0.6421512891844775,0.39022452257606105,0.8240983984016674,0.7013366148887821,0.8723452425961584,112.53385523581345,105.88397867736023,113.36336378202978,105.86551803479713,107.49929971203777,98.00077661,111.96683572700111,98.48463328994576,0.8138881594871648,12,0.023516291991189986,873,933,880.3375,0.9916651284308575,1.0598208073608133,0.7880098862841749,0.5,-1.268878238,63,120,62.379931262168974
64,Wake Forest,ACC,14-13,117.55847545340427,62,105.49059731607205,98,0.7765392779564945,64,15.991612399007527,15.008387600992473,6.991612399007529,11.008387600992473,9-May,0.6803471677352655,0.5225121677907169,0.8269082391123467,0.6904711519442305,0.5225121677907169,0.8117748627217682,0.682301212,0.7798732258473868,115.82495913550709,105.4016825271972,115.69743353278102,104.94170388094692,118.26460476756812,106.8584349218138,117.72456003982623,106.67295332125445,0.756515583,13,-0.01267415,1049,1118,959.5000000000001,1.0932777488275143,1.1651902032308492,0.7588080453547437,0.35714285714285715,-2.544271709,79,209,68.28661301
65,Northwestern,B10,16-Nov,116.28767225444213,74,104.4169330326772,76,0.7752618297292414,65,12.40550951360191,18.59449048639809,4.405509513601909,15.59449048639809,13-Mar,0.6983537964371775,0.49243818453705507,0.8399207796185117,0.7164823697507556,0.49243818453705507,0.8397066716182907,0.6289415699264126,0.8361920045786664,116.46247624827954,104.65635069487219,116.99872246728688,104.28684234771328,114.80065043928715,105.42470151930226,114.6087871951692,103.27920750346624,0.7679936387759648,12,-0.087230918,1110,1241,1059.4624999999999,1.0477010748374767,1.1713486791651428,0.8388502396174069,0.1875,-4.465538449,105,345,65.81621989233375
66,Providence,BE,15-Dec,122.95908882084487,26,110.42980686999287,196,0.7748536293349021,66,14.24498266924061,16.75501733075939,7.244982669240609,12.75501733075939,11-May,0.6807908983599015,0.5009289850361405,0.8044459637699871,0.6855246772974894,0.5009289850361405,0.7870523080412313,0.6990526810764923,0.7923496285232187,113.60480553930266,104.12550513849091,113.78346362216392,104.33557080895756,123.38760992577606,109.93837379611136,123.38811928827388,109.35593390019581,0.8003300427235741,10,-0.086188193,1354,1385,1186.5249999999999,1.1411474684477783,1.1672741830134217,0.7174776851262077,0.3125,-4.659622396,111,342,71.45096137329764
67,Butler,BE,15-13,118.62514050578906,57,106.60819555468967,114,0.7735195977315901,67,16.341299808280123,14.658700191719877,7.341299808280122,12.658700191719877,11-Jun,0.6739810802942873,0.4964565881504594,0.7888498693285289,0.6840235597944404,0.4964565881504594,0.787185394,0.7056088877274286,0.8110932401623767,113.95074693623735,105.15826810660415,114.15694232239056,104.92129495551826,117.94680804895148,109.27325343638023,120.86741646422138,105.78244638760341,0.8224536807431403,9,-0.01350699,1296,1401,1189.025,1.0899686718109374,1.1782763188326568,0.7777533684625362,0.35294117647058826,-2.88251667,87,211,68.16992845
68,Tulsa,Amer,22-6,122.05305628865165,34,109.69784275317275,181,0.7733545239935731,68,24.339240915630615,6.660759084369382,12.339240915630617,5.660759084369382,5-Oct,0.47784567249399557,0.38895264400094826,0.554886297,0.475312387,0.38895264400094837,0.5376833119798137,0.875694265,0.9088038607652197,109.25083074594657,108.89717252712776,109.1092557123384,108.98487682195457,121.67053530129827,108.94419832601255,112.13411826522423,108.46015610924358,0.5946197775851357,1,0.037603441,1243,1113,1027.1625,1.2101298480036022,1.0835675951955022,0.45166838593903197,0.6666666666666666,-1.006439529,62,98,67.88281501472915
69,Florida St.,ACC,14-13,116.38952200339745,73,104.62053608389968,80,0.7731055227841817,69,16.10814245,14.89185755,9.108142454814402,8.891857545,7-Jul,0.6494032050122813,0.46437608210068493,0.8212141048587638,0.6606506416931347,0.46437608210068493,0.8024044902876816,0.6839461680012779,0.7713827541239388,113.84822221513785,105.41024801300976,114.18131363550447,105.42918596236026,118.63708878669694,103.31049736609488,114.59444431621304,103.92775810841123,0.7546536376574497,13,-0.010916218,1054,1079,961.6374999999998,1.096047107147964,1.1220444294237695,0.7365708392888941,0.5,-2.3937354,75,205,70.88437850454568
70,Belmont,MVC,25-4,120.33200032549341,42,108.18391515989285,153,0.7727406829845481,70,26.43791606535899,4.562083934641009,16.43791606535899,3.5620839346410094,15-3,0.46918830925228816,0.3442674521661226,0.5455288330271671,0.4679482891427242,0.3442674521661226,0.5359727494798551,0.8798691844062295,0.9189836757774713,107.67833421217422,108.71708383204236,107.51562550253381,108.67247751407004,121.97551639064011,110.74781862828287,0,0,0,0,0.10398756080711635,1493,1377,1256.3749999999998,1.1883394687095814,1.0960103472291316,0.44996799755404704,0.8333333333333334,0.8708691528015702,47,11,68.85771842693788
71,Nevada,MWC,18-9,117.37733638149837,65,105.70265326374538,101,0.7693747821550126,71,20.493658411176018,10.506341588823986,12.493658411176014,7.506341588823986,6-Oct,0.6415833763881346,0.5917576215967815,0.6758385828071898,0.6337948139590366,0.5917576215967812,0.65691527,0.7733777133266903,0.8228873562255634,112.79420833767715,105.9377035990694,112.59618254091579,106.28297900490739,117.10958420750019,104.54762962925102,115.13454103442587,107.85203231653054,0.6794887336653235,8,0.059184698536584035,1204,1141,1060.5249999999999,1.1352867683458665,1.0758822281417224,0.5812220175626255,0.625,-0.918844222,59,58,65.25391847137945
72,Syracuse,ACC,15-13,116.16868209683848,76,104.62719084747138,81,0.7691216064938685,72,16.22798651338803,14.772013486611973,7.227986513388026,10.772013486611973,9-Jun,0.6527644205281734,0.4863441629891039,0.7969953103953669,0.6651421903147711,0.4863441629891039,0.794274099,0.6809528251548937,0.7661112592992001,113.16042148309555,104.53339462135197,113.70192555908268,104.39979771308327,116.99042340661707,105.85038727673276,111.85678633743514,102.73733975777252,0.7267117625896408,12,-0.00947345,1147,1211,1057.0125,1.0851338087297926,1.1456818154941402,0.7806680416563498,0.4,-2.553774429,80,202,67.57283878
